Date,Gare de départ,Gare d'arrivée,Durée moyenne du trajet,Nombre de circulations prévues,Nombre de trains annulés,Nombre de trains en retard au départ,Retard moyen des trains en retard au départ,Retard moyen de tous les trains au départ,Nombre de trains en retard à l'arrivée,Retard moyen des trains en retard à l'arrivée,Retard moyen de tous les trains à l'arrivée,Nombre trains en retard > 15min,Retard moyen trains en retard > 15 (si liaison concurrencée par vol),Nombre trains en retard > 30min,Nombre trains en retard > 60min,Prct retard pour causes externes,Prct retard pour cause infrastructure,Prct retard pour cause gestion trafic,Prct retard pour cause matériel roulant,Prct retard pour cause gestion en gare et réutilisation de matériel,"Prct retard pour cause prise en compte voyageurs (affluence, gestions PSH, correspondances)",Is_Service_National,Is_Service_International,Year,month
2022-12,PARIS LYON,CHAMBERY CHALLES LES EAUX,178.0,307,25,56,16.391369047619,3.14450354609929,54,33.1922839506173,7.887884160756501,43,38.103488372093,18,4,5.555555555555561,14.8148148148148,29.6296296296296,46.29629629629631,0.0,3.7037037037037,True,False,2022,12
2022-12,PARIS LYON,NIMES,182.0,214,13,34,15.496568627451,2.35091210613599,30,35.8522222222222,7.38698175787728,27,38.3240740740741,16,1,6.89655172413793,0.0,27.5862068965517,44.827586206896605,10.3448275862069,10.3448275862069,True,False,2022,12
2022-12,PARIS LYON,TOULON,244.0,285,32,43,12.5240310077519,1.89558629776021,28,32.310119047619,7.21594202898551,28,32.310119047619,10,1,7.14285714285714,17.8571428571429,28.5714285714286,25.0,3.57142857142857,17.8571428571429,True,False,2022,12
2022-12,PARIS MONTPARNASSE,LE MANS,55.0,459,41,79,16.8440928270042,2.7094497607655503,83,22.854016064257,5.04856459330144,36,40.3439814814815,18,6,7.59493670886076,35.4430379746835,18.9873417721519,18.9873417721519,10.126582278481,8.86075949367089,True,False,2022,12
2022-12,PARIS MONTPARNASSE,QUIMPER,225.0,249,30,42,18.8190476190476,2.81643835616439,34,38.1470588235294,7.58904109589041,34,38.1470588235294,13,6,14.7058823529412,17.6470588235294,14.7058823529412,35.2941176470588,14.7058823529412,2.94117647058824,True,False,2022,12
2022-12,PARIS NORD,LILLE,67.0,578,51,64,17.72343749999997,1.846805819101833,63,30.48180183531744,4.119449715370024,38,43.9013157894737,19,5,12.698412698412708,31.746031746031733,19.04761904761906,14.28571428571428,14.285714285714304,7.936507936507933,True,False,2022,12
2022-12,STRASBOURG,PARIS EST,115.0,586,14,336,14.2713293650794,8.42676590776416,137,36.8042579075426,9.84054290718038,108,43.1354938271605,58,20,7.2992700729927,2.91970802919708,45.2554744525547,24.087591240875906,13.8686131386861,6.569343065693429,True,False,2022,12
2022-12,TOULON,PARIS LYON,246.0,274,30,105,5.94936507936508,2.59754098360656,18,30.7240740740741,3.36181693989071,18,30.724074074074096,4,1,11.1111111111111,11.1111111111111,27.7777777777778,33.3333333333333,11.1111111111111,5.555555555555561,True,False,2022,12
2022-12,VALENCE ALIXAN TGV,PARIS LYON,134.0,402,38,263,10.4434093789607,7.636195752539231,71,30.1380281690141,6.757894736842099,48,38.4204861111111,24,10,20.0,12.8571428571429,27.142857142857103,21.4285714285714,7.14285714285714,11.4285714285714,True,False,2022,12
2022-12,VANNES,PARIS MONTPARNASSE,166.0,288,26,175,9.29028571428571,6.59417670682731,60,35.5341666666667,9.20361445783133,42,45.3329365079365,27,9,28.3333333333333,21.666666666666703,18.3333333333333,23.3333333333333,3.33333333333333,5.0,True,False,2022,12
2023-01,BORDEAUX ST JEAN,TOURCOING,332.0,31,2,7,19.3928571428571,4.413793103448279,0,0.0,1.3448275862069,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,2023,1
2023-01,GRENOBLE,PARIS LYON,186.0,227,15,24,10.7298611111111,1.2376572327044,29,41.519540229885,7.987421383647789,29,41.5195402298851,13,5,41.3793103448276,20.6896551724138,27.5862068965517,6.89655172413793,0.0,3.44827586206897,True,False,2023,1
2023-01,MARNE LA VALLEE,LYON PART DIEU,110.0,389,24,247,10.0665317139001,6.89566210045662,63,28.4492063492063,7.02977168949772,36,39.4421296296296,24,3,23.8095238095238,3.1746031746031704,15.8730158730159,38.0952380952381,17.4603174603175,1.58730158730159,True,False,2023,1
2023-01,MARSEILLE ST CHARLES,LYON PART DIEU,103.0,462,23,95,18.5624561403509,3.93830675778284,45,54.8877777777778,7.79403948367502,32,71.9213541666667,21,6,22.2222222222222,15.5555555555556,31.1111111111111,13.3333333333333,0.0,17.7777777777778,True,False,2023,1
2023-01,MARSEILLE ST CHARLES,MARNE LA VALLEE,210.0,275,13,28,18.5089285714286,1.70833333333333,44,49.9435606060606,10.6575063613232,44,49.9435606060606,26,8,15.9090909090909,25.0,20.4545454545455,22.72727272727269,4.545454545454549,11.3636363636364,True,False,2023,1
2023-01,MARSEILLE ST CHARLES,PARIS LYON,201.0,503,14,142,10.7181924882629,2.9642808452624405,56,41.6,6.6375596455351,56,41.59523809523811,29,11,39.2857142857143,25.0,12.5,12.5,3.57142857142857,7.14285714285714,True,False,2023,1
2023-01,MONTPELLIER,PARIS LYON,212.0,249,7,60,8.66416666666667,2.15082987551867,28,33.0345238095238,5.68,28,33.0345238095238,10,4,28.5714285714286,28.5714285714286,14.2857142857143,25.0,3.57142857142857,0.0,True,False,2023,1
2023-01,NANTES,PARIS MONTPARNASSE,135.0,624,26,119,10.6833333333333,1.84846454494695,57,36.6918128654971,2.27808486878839,42,45.0,22,7,14.285714285714295,14.285714285714295,33.92857142857141,8.92857142857143,7.14285714285714,21.4285714285714,True,False,2023,1
2023-01,PARIS LYON,GRENOBLE,186.0,244,14,35,21.0838095238095,2.94246376811594,20,41.05,4.86521739130435,20,41.05,10,1,40.0,10.0,5.0,30.0,15.0,0.0,True,False,2023,1
2023-01,PARIS LYON,PERPIGNAN,310.0,195,15,34,20.0230392156863,3.4337962962963005,16,36.0666666666667,3.84962962962963,16,36.0666666666667,6,2,12.5,18.75,0.0,56.25,6.25,6.25,True,False,2023,1
2023-01,PARIS MONTPARNASSE,BORDEAUX ST JEAN,138.0,1021,58,116,16.0622126436782,1.4843371408792,135,41.4923456790124,6.36969539633091,101,50.90594059405941,55,28,16.2962962962963,17.037037037037,17.7777777777778,20.74,3.7037037037037,24.4444444444444,True,False,2023,1
2023-01,BARCELONA,PARIS LYON,408.0,62,3,31,6.22204301075269,3.23531073446328,8,39.5208333333333,7.49604519774011,8,39.5208333333333,4,3,37.5,25.0,12.5,25.0,0.0,0.0,False,True,2023,1
2023-01,GENEVE,PARIS LYON,197.0,252,19,140,3.87607142857143,2.5689556509299,17,55.0588235294118,5.84907010014306,17,55.0588235294118,10,5,47.0588235294118,23.5294117647059,0.0,29.4117647058824,0.0,0.0,False,True,2023,1
2023-01,LYON PART DIEU,MARNE LA VALLEE,110.0,322,15,218,12.6871559633027,9.042,72,40.3784722222222,10.8770901194354,53,50.1116352201258,32,10,20.8333333333333,18.0555555555556,25.0,18.0555555555556,6.94444444444444,11.1111111111111,True,False,2023,1
2023-01,LYON PART DIEU,MARSEILLE ST CHARLES,103.0,459,25,245,12.7397278911565,7.36131639722864,79,35.3221518987342,7.8817936874519,64,40.4104166666667,26,11,25.3164556962025,15.1898734177215,16.4556962025316,27.8481012658228,6.32911392405063,8.86075949367089,True,False,2023,1
2023-01,PARIS EST,REIMS,46.0,246,16,33,9.12525252525253,1.40007342143906,27,17.3691358024691,2.59464023494861,11,27.9575757575758,5,0,7.407407407407408,0.0,33.3333333333333,44.4444444444444,7.407407407407408,7.407407407407408,True,False,2023,1
2023-01,PARIS LYON,NICE VILLE,353.0,225,6,30,16.9044444444444,2.04703196347032,34,38.3495098039216,7.07062404870624,34,38.3495098039216,14,6,20.5882352941176,38.2352941176471,17.6470588235294,8.82352941176471,5.88,8.82352941176471,True,False,2023,1
2023-01,PARIS MONTPARNASSE,BREST,228.0,292,22,34,16.5691176470588,1.25901234567901,24,55.625,5.42962962962963,24,55.625,14,9,41.6666666666667,8.33333333333333,12.5,12.5,4.166666666666671,20.8333333333333,True,False,2023,1
2023-01,PARIS MONTPARNASSE,LAVAL,78.0,317,8,36,14.9439814814815,1.33867313915858,42,22.5047619047619,3.336569579288029,18,39.6703703703704,7,3,2.5,10.0,42.49999999999999,20.0,7.5,17.5,True,False,2023,1
2023-01,PARIS MONTPARNASSE,ST MALO,153.0,97,9,7,11.997619047619,0.533901515151515,6,27.0611111111111,2.90643939393939,5,30.2566666666667,1,0,33.3333333333333,0.0,16.6666666666667,33.3333333333333,0.0,16.6666666666667,True,False,2023,1
2023-01,PARIS NORD,DOUAI,70.0,142,8,7,25.9666666666667,1.10062189054726,16,21.911458333333297,3.26417910447761,6,44.7527777777778,5,1,12.5,6.25,37.5,18.75,12.5,12.5,True,False,2023,1
2023-01,PARIS NORD,DUNKERQUE,128.0,199,16,15,14.0288888888889,0.806193078324226,14,28.2857142857143,2.19125683060109,7,44.5714285714286,6,2,21.4285714285714,28.5714285714286,14.2857142857143,14.2857142857143,7.14285714285714,14.2857142857143,True,False,2023,1
2023-01,PARIS NORD,LILLE,66.0,651,24,44,13.91666666666664,0.6356990962254118,61,23.52942442719884,2.8767676767676744,23,46.6391304347826,13,8,25.988428158148498,3.953712632594021,13.16297010607523,22.66152362584376,16.779170684667303,17.454194792671178,True,False,2023,1
2023-01,POITIERS,PARIS MONTPARNASSE,100.0,456,29,170,10.3836274509804,4.05451306413302,53,39.2625786163522,3.00934283452098,31,60.4139784946237,15,10,20.7547169811321,16.981132075471702,16.981132075471702,22.6415094339623,7.54716981132075,15.0943396226415,True,False,2023,1
2023-01,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,173.0,119,6,19,11.8359649122807,2.39075757575758,8,58.0166666666667,6.36651515151515,7,64.3547619047619,5,4,57.142857142857096,0.0,0.0,28.5714285714286,14.2857142857143,0.0,True,False,2023,1
2023-01,STRASBOURG,NANTES,334.0,58,4,10,10.1233333333333,1.93055555555556,2,17.6166666666667,2.20493827160494,2,17.6,0,0,0.0,0.0,50.0,0.0,0.0,50.0,True,False,2023,1
2023-01,STRASBOURG,PARIS EST,116.0,547,42,236,11.407203389830498,4.61264940239044,75,31.0628888888889,5.43957503320053,56,37.2214285714286,24,6,2.7027027027027,5.405405405405409,58.108108108108105,14.8648648648649,12.1621621621622,6.75675675675676,True,False,2023,1
2023-01,VALENCE ALIXAN TGV,PARIS LYON,135.0,383,19,224,5.87589285714285,3.67860422405877,60,24.5994444444444,5.40321395775942,43,28.9837209302326,11,4,25.4237288135593,23.728813559322003,27.1186440677966,15.2542372881356,3.39,5.08474576271186,True,False,2023,1
2023-01,PARIS LYON,ITALIE,426.0,93,4,14,20.1285714285714,2.9677902621722803,11,47.86363636363641,5.24719101123596,11,47.8636363636364,7,2,0.0,33.3333333333333,11.1111111111111,55.56,0.0,0.0,False,True,2023,1
2023-01,BREST,PARIS MONTPARNASSE,228.0,289,12,14,43.02,2.23909541511772,25,74.982,5.95985130111525,25,74.982,13,13,32.0,28.000000000000004,0.0,24.0,12.0,4.0,True,False,2023,1
2023-01,MARSEILLE ST CHARLES,LILLE,282.0,196,9,21,19.401587301587284,1.957130124777184,40,46.4216144716145,12.39973262032085,40,45.14166666666669,21,6,17.499999999999982,19.99999999999998,19.99999999999998,24.99999999999998,7.5,9.99999999999999,True,False,2023,1
2023-01,MARSEILLE ST CHARLES,TOURCOING,284.0,31,2,4,4.55416666666667,0.317816091954023,6,30.5,11.08,6,30.5,3,0,16.6666666666667,33.3333333333333,33.3333333333333,16.6666666666667,0.0,0.0,True,False,2023,1
2023-01,MULHOUSE VILLE,PARIS LYON,173.0,337,18,143,9.60734265734266,4.40169312169312,32,46.9401041666667,6.08571428571429,28,51.7297619047619,17,11,34.375,25.0,21.875,15.625,3.125,0.0,True,False,2023,1
2023-01,PARIS LYON,AIX EN PROVENCE TGV,187.0,461,18,59,19.978248587570604,2.40056433408578,40,32.4075,4.96,39,32.8824786324786,19,3,20.0,15.0,17.5,22.5,15.0,10.0,True,False,2023,1
2023-01,PARIS LYON,ANNECY,229.0,154,8,18,21.062037037037,2.34212328767123,24,32.8125,6.50684931506849,24,32.8125,11,0,20.8333333333333,16.6666666666667,25.0,37.5,0.0,0.0,True,False,2023,1
2023-01,PARIS LYON,BESANCON FRANCHE COMTE TGV,133.0,173,12,19,15.775438596491204,1.69409937888199,7,28.802380952381,2.33633540372671,4,40.7541666666667,2,1,28.5714285714286,0.0,0.0,57.142857142857096,0.0,14.2857142857143,True,False,2023,1
2023-01,PARIS LYON,CHAMBERY CHALLES LES EAUX,179.0,335,14,43,22.9131782945736,2.82819314641745,64,30.922916666666698,7.952492211838009,47,37.4808510638298,27,4,14.0625,17.1875,26.5625,39.0625,1.5625,1.5625,True,False,2023,1
2023-01,PARIS LYON,DIJON VILLE,148.98,431,19,54,16.4108024691358,2.00679611650485,26,32.000641025641,2.26407766990291,18,40.4518518518518,8,3,7.69230769230769,11.5384615384615,11.5384615384615,30.7692307692308,26.9230769230769,11.5384615384615,True,False,2023,1
2023-01,PARIS MONTPARNASSE,ANGERS SAINT LAUD,90.0,509,19,42,19.2892857142857,1.25789115646258,67,27.533333333333296,5.11044217687074,29,50.9028735632184,13,7,6.55737704918033,18.032786885245898,44.26,21.3114754098361,3.27868852459016,6.55737704918033,True,False,2023,1
2023-01,PARIS MONTPARNASSE,QUIMPER,226.0,234,13,30,19.8838888888889,1.12662141779789,27,46.55555555555559,6.51809954751131,27,46.5555555555556,13,5,18.5185185185185,29.6296296296296,18.5185185185185,7.407407407407408,3.7037037037037,22.2222222222222,True,False,2023,1
2023-01,PARIS MONTPARNASSE,RENNES,98.0,735,27,83,16.3746987951807,1.5080979284369098,71,27.0431924882629,2.57721280602636,39,40.5132478632479,14,7,9.85915492957746,18.3098591549296,25.352112676056297,19.7183098591549,8.45070422535211,18.3098591549296,True,False,2023,1
2023-01,PARIS MONTPARNASSE,TOULOUSE MATABIAU,263.0,221,17,18,18.3064814814815,0.72107843137255,29,57.756321839080506,7.91576797385621,29,57.7563218390805,16,9,37.931034482758605,17.2413793103448,6.89655172413793,27.5862068965517,3.44827586206897,6.89655172413793,True,False,2023,1
2023-01,PERPIGNAN,PARIS LYON,312.0,193,12,50,7.03133333333333,1.8440074906367,20,31.5875,5.78932584269663,20,31.5875,8,3,35.0,15.0,20.0,15.0,5.0,10.0,True,False,2023,1
2023-01,REIMS,PARIS EST,45.0,244,20,37,9.57162162162162,1.64613095238095,25,23.0526666666667,2.86830357142857,15,31.6377777777778,5,2,12.5,8.33333333333333,33.3333333333333,20.8333333333333,25.0,0.0,True,False,2023,1
2023-01,RENNES,LYON PART DIEU,238.0,84,4,6,14.8222222222222,1.13666666666667,10,49.0366666666667,6.33833333333333,10,49.0366666666667,6,3,30.0,30.0,10.0,10.0,10.0,10.0,True,False,2023,1
2023-01,TOULOUSE MATABIAU,PARIS MONTPARNASSE,268.0,222,12,13,15.3435897435897,0.95331715210356,31,58.4569892473118,8.92014563106796,31,58.4569892473118,19,9,32.258064516129,12.903225806451598,25.8064516129032,9.67741935483871,9.67741935483871,9.67741935483871,True,False,2023,1
2023-01,TOURS,PARIS MONTPARNASSE,78.0,194,8,19,4.50789473684211,0.426344086021506,21,12.7063492063492,0.68252688172043,6,21.9777777777778,0,0,5.55555555555556,22.2222222222222,44.4444444444444,5.55555555555556,5.55555555555556,16.6666666666667,True,False,2023,1
2023-01,PARIS EST,FRANCFORT,231.0,172,27,24,14.3069444444444,2.35632183908046,37,34.9148648648649,12.6724137931034,37,34.9148648648649,17,5,12.903225806451598,0.0,51.61290322580649,22.5806451612903,9.67741935483871,3.2258064516128995,False,True,2023,1
2023-01,PARIS LYON,BARCELONA,403.0,62,6,14,17.6178571428571,4.1407738095238,8,39.375,6.25,8,39.375,6,1,12.5,37.5,12.5,37.5,0.0,0.0,False,True,2023,1
2023-01,BESANCON FRANCHE COMTE TGV,PARIS LYON,196.6,183,8,42,13.3888888888889,2.92538314176245,14,53.0071428571429,4.30450191570881,13,56.0,8,5,35.7142857142857,14.2857142857143,0.0,42.8571428571429,0.0,7.14285714285714,True,False,2023,1
2023-01,CHAMBERY CHALLES LES EAUX,PARIS LYON,180.0,334,16,162,6.12181069958848,2.98396226415094,71,32.7457746478873,9.00408805031447,64,34.7520833333333,19,6,23.943661971831,29.5774647887324,36.6197183098592,2.8169014084507,0.0,7.042253521126759,True,False,2023,1
2023-01,DUNKERQUE,PARIS NORD,131.0,172,13,2,5.5,0.0700636942675159,10,35.3933333333333,4.28365180467091,6,50.10555555555559,2,2,30.0,10.0,40.0,20.0,0.0,0.0,True,False,2023,1
2023-01,LILLE,LYON PART DIEU,184.0,358,22,117,9.187891737891732,3.2236111111111105,43,33.745489078822416,7.2066964285714255,35,38.10333333333329,23,2,25.581395348837216,2.3255813953488365,9.302325581395346,37.2093023255814,23.255813953488342,2.3255813953488365,True,False,2023,1
2023-01,NICE VILLE,PARIS LYON,355.0,218,7,19,18.3754385964912,1.44039682539683,35,46.6142857142857,9.12801587301588,35,46.6142857142857,16,8,37.142857142857096,28.5714285714286,11.4285714285714,8.57142857142857,8.57142857142857,5.71428571428571,True,False,2023,1
2023-01,NIMES,PARIS LYON,181.0,240,7,67,7.64726368159204,2.22703862660944,33,29.840404040404,5.76280400572246,27,33.4537037037037,10,4,30.303030303030297,27.2727272727273,21.2121212121212,18.1818181818182,3.03030303030303,0.0,True,False,2023,1
2023-01,PARIS EST,METZ,86.0,277,16,40,13.20875,2.10889328063241,42,45.84,2.66449275362319,25,47.666,17,6,24.390243902439,9.75609756097561,12.1951219512195,21.9512195121951,17.0731707317073,14.6341463414634,True,False,2023,1
2023-01,PARIS LYON,MACON LOCHE,100.0,274,16,38,20.1798245614035,2.60684754521964,38,26.8026315789474,5.06162790697674,30,29.9277777777778,9,1,15.7894736842105,13.1578947368421,2.63157894736842,52.6315789473684,7.89473684210526,7.89473684210526,True,False,2023,1
2023-01,PARIS LYON,VALENCE ALIXAN TGV,136.0,372,15,66,19.509595959596,3.32324929971989,56,32.7300595238095,5.946918767507,41,39.9390243902439,27,6,16.0714285714286,12.5,8.92857142857143,35.7142857142857,21.4285714285714,5.35714285714286,True,False,2023,1
2023-01,PARIS MONTPARNASSE,ST PIERRE DES CORPS,62.0,524,31,40,13.1829166666667,0.643542934415148,49,18.4224489795918,2.30628803245436,18,32.8990740740741,7,0,4.08163265306122,20.4081632653061,38.7755102040816,16.3265306122449,6.12244897959184,14.2857142857143,True,False,2023,1
2023-01,QUIMPER,PARIS MONTPARNASSE,234.0,251,8,21,11.4126984126984,0.968767507002801,31,50.31344086021501,5.83977591036415,31,50.3134408602151,16,9,29.032258064516096,29.032258064516096,9.67741935483871,19.3548387096774,6.4516129032258105,6.4516129032258105,True,False,2023,1
2023-01,PARIS EST,STUTTGART,189.0,150,21,28,18.164880952381,3.45677083333333,32,43.89375,13.3334635416667,32,43.89375,20,6,6.25,3.125,34.375,21.875,21.875,12.5,False,True,2023,1
2023-01,PARIS LYON,LAUSANNE,234.0,184,9,30,14.7866666666667,2.19838095238095,16,44.72,4.77552380952381,16,44.7177083333333,6,4,12.5,25.0,12.5,18.75,18.75,12.5,False,True,2023,1
2023-01,PARIS LYON,ZURICH,247.0,129,11,17,19.0323529411765,2.57161016949153,20,60.12,7.943926553672309,20,35.1333333333333,7,2,15.0,15.0,35.0,15.0,5.0,15.0,False,True,2023,1
2023-01,BELLEGARDE (AIN),PARIS LYON,168.0,291,19,82,8.27520325203252,2.56329656862745,35,38.8319047619048,6.08560049019608,23,52.0333333333333,14,7,37.142857142857096,34.285714285714306,5.71428571428571,14.2857142857143,0.0,8.57142857142857,True,False,2023,1
2023-01,LA ROCHELLE VILLE,PARIS MONTPARNASSE,172.0,215,16,14,26.5,1.8643216080402,15,75.92,5.05067001675042,13,85.5871794871795,7,4,53.3333333333333,0.0,6.66666666666667,13.3333333333333,6.66666666666667,20.0,True,False,2023,1
2023-01,LYON PART DIEU,MONTPELLIER,112.0,218,16,120,8.81944444444445,5.32574257425742,19,30.4385964912281,4.01881188118812,15,35.22,6,2,15.7894736842105,21.0526315789474,26.3157894736842,15.7894736842105,5.26315789473684,15.7894736842105,True,False,2023,1
2023-01,LYON PART DIEU,PARIS LYON,123.0,732,29,281,6.54086595492289,2.73644349477683,67,33.9233830845771,4.52048907882241,44,45.0102272727273,21,11,21.2121212121212,22.72727272727269,13.6363636363636,25.7575757575758,4.545454545454549,12.1212121212121,True,False,2023,1
2023-01,NANCY,PARIS EST,95.0,283,20,61,24.948360655737705,2.94302915082383,29,28.8574712643678,3.29803548795944,20,37.6183333333333,9,3,11.54,26.9230769230769,15.3846153846154,15.3846153846154,26.9230769230769,3.84615384615385,True,False,2023,1
2023-01,PARIS EST,STRASBOURG,114.0,580,50,93,14.6363799283154,2.60788804071247,86,39.575,5.76669847328244,60,51.0505555555556,32,15,16.4705882352941,0.0,16.4705882352941,43.5294117647059,12.9411764705882,10.5882352941176,True,False,2023,1
2023-01,PARIS LYON,AVIGNON TGV,164.0,407,16,50,21.296,2.47949701619779,50,27.3,4.57412617220802,36,32.5768518518519,16,2,22.0,14.000000000000002,16.0,22.0,16.0,10.0,True,False,2023,1
2023-01,PARIS LYON,LYON PART DIEU,123.0,728,27,81,16.3117283950617,1.62123157394199,64,27.4479166666667,3.1520684736091296,49,31.7442176870748,23,3,25.396825396825403,9.52380952380952,12.6984126984127,19.047619047619,25.396825396825403,7.93650793650794,True,False,2023,1
2023-02,ANGERS SAINT LAUD,PARIS MONTPARNASSE,96.0,491,16,145,7.95747126436782,2.5268851303735,41,28.7243902439024,2.5223044397463,28,37.4196428571429,12,6,19.5121951219512,24.390243902439,24.390243902439,19.5121951219512,0.0,12.1951219512195,True,False,2023,2
2023-02,BELLEGARDE (AIN),PARIS LYON,168.0,252,12,97,11.6687285223368,4.77,29,44.4206896551724,6.33221757322176,26,48.0884615384615,14,6,20.6896551724138,17.2413793103448,17.2413793103448,34.4827586206897,10.3448275862069,0.0,True,False,2023,2
2023-02,DOUAI,PARIS NORD,75.0,169,4,56,7.77440476190476,2.74492753623189,34,20.671568627451,4.53416149068323,13,39.0769230769231,5,3,9.67741935483871,45.1612903225806,32.258064516129,9.67741935483871,3.2258064516128995,0.0,True,False,2023,2
2023-02,LILLE,MARSEILLE ST CHARLES,297.0,219,3,59,7.149152542372881,1.842592592592591,26,44.52781843862355,7.911728395061703,26,44.510897435897455,12,5,15.384615384615383,19.230769230769244,0.0,38.461538461538495,3.84615384615385,23.07692307692305,True,False,2023,2
2023-02,LYON PART DIEU,MARSEILLE ST CHARLES,103.0,414,16,223,10.3874439461883,6.0769658119658105,67,33.4169154228855,7.29606837606838,52,39.3298076923077,16,7,14.9253731343284,14.9253731343284,17.910447761194,22.38805970149249,10.4477611940299,19.402985074626898,True,False,2023,2
2023-02,PARIS LYON,AIX EN PROVENCE TGV,187.0,411,13,399,19.6102339181287,2.5608877721943,34,44.1705882352941,4.82085427135678,33,45.0373737373737,14,7,33.3333333333333,6.0606060606060606,15.151515151515198,24.2424242424242,6.0606060606060606,15.151515151515198,True,False,2023,2
2023-02,PARIS LYON,DIJON VILLE,100.0,396,20,43,21.408527131783,2.30576241134752,26,39.1198717948718,2.99720744680851,22,43.6401515151515,14,4,38.4615384615385,19.2307692307692,0.0,3.84615384615385,30.7692307692308,7.69230769230769,True,False,2023,2
2023-02,PARIS LYON,MULHOUSE VILLE,174.0,304,17,35,21.1909523809524,2.44396051103368,23,35.0268115942029,3.22526132404181,15,46.8655555555556,12,2,45.454545454545496,13.6363636363636,4.54545454545455,4.54545454545455,31.8181818181818,0.0,True,False,2023,2
2023-02,PARIS LYON,NICE VILLE,353.0,198,6,13,23.0692307692308,1.29,29,34.9166666666667,6.067100694444451,29,34.9166666666667,14,3,34.4827586206897,24.1379310344828,13.7931034482759,3.44827586206897,0.0,24.1379310344828,True,False,2023,2
2023-02,PARIS LYON,TOULON,246.0,242,10,16,23.428125,1.35172413793103,35,33.4252380952381,7.73735632183908,35,33.4252380952381,17,2,35.2941176470588,20.5882352941176,14.7058823529412,5.88235294117647,0.0,23.529411764705905,True,False,2023,2
2023-02,PARIS MONTPARNASSE,BREST,230.0,264,16,24,8.06597222222222,0.3605510752688171,6,34.0833333333333,0.929435483870968,6,34.0833333333333,3,0,33.3333333333333,16.6666666666667,0.0,16.6666666666667,0.0,33.3333333333333,True,False,2023,2
2023-02,PARIS MONTPARNASSE,NANTES,134.0,534,21,38,12.5723684210526,0.545776478232618,22,50.8674242424242,2.57079272254711,19,56.91666666666669,10,3,27.2727272727273,22.72727272727269,13.6363636363636,18.1818181818182,0.0,18.1818181818182,True,False,2023,2
2023-02,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,173.0,88,5,10,2.715,0.707905982905983,6,20.2277777777778,2.94316239316239,3,27.016666666666698,1,0,0.0,16.6666666666667,33.3333333333333,33.3333333333333,0.0,16.6666666666667,True,False,2023,2
2023-02,GENEVE,PARIS LYON,197.0,216,12,125,4.21466666666667,2.81552287581699,19,36.1605263157895,4.90686274509804,19,36.1605263157895,8,2,31.5789473684211,15.7894736842105,15.7894736842105,36.8421052631579,0.0,0.0,False,True,2023,2
2023-02,LAUSANNE,PARIS LYON,233.0,150,6,96,2.33454861111111,1.78206018518519,8,51.3833333333333,4.15682870370371,8,51.3833333333333,7,2,75.0,25.0,0.0,0.0,0.0,0.0,False,True,2023,2
2023-02,PARIS LYON,LAUSANNE,234.0,161,9,17,17.671568627451,1.7890350877193002,17,39.8205882352941,5.09484649122807,17,39.8205882352941,4,3,53.3333333333333,20.0,6.66666666666667,13.3333333333333,0.0,6.66666666666667,False,True,2023,2
2023-02,DIJON VILLE,PARIS LYON,102.0,381,21,128,8.95703125,3.26712962962963,34,38.9392156862745,4.84240740740741,23,51.2855072463768,15,7,26.4705882352941,38.2352941176471,17.6470588235294,14.7058823529412,0.0,2.94117647058824,True,False,2023,2
2023-02,LYON PART DIEU,LILLE,187.0,264,8,181,9.04125230202578,6.490415534420292,78,30.1,11.73438745471019,58,36.39224137931032,22,10,10.256410256410268,7.692307692307689,43.589743589743634,16.666666666666682,6.410256410256407,15.3846153846154,True,False,2023,2
2023-02,MONTPELLIER,LYON PART DIEU,115.0,175,11,35,11.0,2.32418699186992,21,24.3111111111111,5.7150406504065,12,31.6236111111111,3,1,0.0,5.0,30.0,15.0,10.0,40.0,True,False,2023,2
2023-02,NANCY,PARIS EST,95.0,251,3,52,4.9849358974359,1.15389784946237,13,28.992307692307698,1.71666666666667,9,37.2055555555555,4,0,23.0769230769231,0.0,38.4615384615385,23.0769230769231,15.3846153846154,0.0,True,False,2023,2
2023-02,NICE VILLE,PARIS LYON,355.0,189,6,14,8.84047619047619,0.429234972677596,17,45.40784313725491,5.42222222222223,17,45.4078431372549,12,3,35.2941176470588,0.0,29.4117647058824,23.5294117647059,0.0,11.7647058823529,True,False,2023,2
2023-02,PARIS LYON,ANNECY,229.0,143,7,20,17.9933333333333,2.44877450980392,19,42.4473684210526,8.31617647058824,19,42.4473684210526,11,3,26.3157894736842,10.5263157894737,21.0526315789474,42.105263157894704,0.0,0.0,True,False,2023,2
2023-02,PARIS LYON,GRENOBLE,186.0,228,14,28,20.3994047619048,2.39135514018692,26,32.4807692307692,4.892523364485981,26,32.4807692307692,13,1,30.7692307692308,15.3846153846154,19.2307692307692,19.2307692307692,15.3846153846154,0.0,True,False,2023,2
2023-02,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,173.0,88,11,8,14.8166666666667,1.36341991341991,9,26.7907407407407,4.53160173160173,6,33.72,3,0,33.3333333333333,0.0,33.3333333333333,22.2222222222222,11.1111111111111,0.0,True,False,2023,2
